,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
258,WECCbus57,1.0067264999999999,-1.8057400000000001,2.89034,-0.12708753,october,19,9,weekend,
264,WECCbus57,1.0069536000000001,-1.803478,2.8811705,-0.12794838,october,20,9,weekend,
270,WECCbus57,1.0081731,-1.7874994999999998,2.7530817,-0.14020762,october,21,9,weekend,
276,WECCbus57,1.0098423,-1.7642468,2.5599255000000003,-0.15629396,october,22,9,weekend,
282,WECCbus57,1.0112533000000001,-1.7432293,2.3832017999999997,-0.16855804,october,23,9,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,november,0,4,weekday,
6,WECCbus157,1.031101,-0.78377412,2.7609355,-0.26532438,november,1,4,weekday,
12,WECCbus157,1.0313593,-0.77960038,2.7296142000000003,-0.26589924,november,2,4,weekday,
18,WECCbus157,1.0314764,-0.77778742,2.7148133,-0.26620948,november,3,4,weekday,
24,WECCbus157,1.0314779,-0.77772789,2.7147982,-0.26618936,november,4,4,weekday,
30,WECCbus157,1.0312449000000001,-0.78143727,2.7435436,-0.26562979999999997,november,5,4,weekday,
36,WECCbus157,1.0306189000000001,-0.79109285,2.8194382,-0.26384058,november,6,4,weekday,
42,WECCbus157,1.0298108,-0.80248995,2.9170474,-0.26067787,november,7,4,weekday,
48,WECCbus157,1.0295496,-0.80701546,2.9430749,-0.26017968,november,8,4,weekday,
54,WECCbus157,1.0296518,-0.80558591,2.9313838,-0.26061893,november,9,4,weekday,
60,WECCbus157,1.0301489,-0.79831135,2.8741088,-0.26242716,november,10,4,weekday,
66,WECCbus157,1.0303607,-0.79526555,2.8491082000000003,-0.26325655,november,11,4,weekday,
72,WECCbus157,1.0302947,-0.79639094,2.8561797,-0.26313203,november,12,4,weekday,
78,WECCbus157,1.0303247,-0.79602634,2.8522757999999997,-0.26329126,november,13,4,weekday,
84,WECCbus157,1.0303087,-0.79623819,2.8541351,-0.26320193,november,14,4,weekday,
90,WECCbus157,1.0302722,-0.79677276,2.8583361000000003,-0.26305571,november,15,4,weekday,
96,WECCbus157,1.0299207000000001,-0.80204571,2.8986741,-0.26186382,november,16,4,weekday,
102,WECCbus157,1.0285096,-0.8223775999999999,3.0536515,-0.25619942,november,17,4,weekday,
108,WECCbus157,1.0264701999999999,-0.84885407,3.2654889,-0.2453114,november,18,4,weekday,
114,WECCbus157,1.0257332000000001,-0.85788191,3.3380866,-0.24082406,november,19,4,weekday,
120,WECCbus157,1.0259958,-0.85459936,3.3130026,-0.24239729999999998,november,20,4,weekday,
126,WECCbus157,1.0263596,-0.85001463,3.2774691,-0.24449765,november,21,4,weekday,
132,WECCbus157,1.0274379999999999,-0.83611531,3.1697537000000002,-0.25049929,november,22,4,weekday,
138,WECCbus157,1.0289529,-0.81560185,3.0090321,-0.25780524,november,23,4,weekday,
144,WECCbus157,1.0301464,-0.7983180999999999,2.8747978,-0.26242776,november,0,5,weekend,
150,WECCbus157,1.0309409,-0.7862937,2.7801902999999997,-0.26489977,november,1,5,weekend,
156,WECCbus157,1.0312373,-0.78162431,2.7441353,-0.26565399,november,2,5,weekend,
162,WECCbus157,1.0313393,-0.77992721,2.7319744999999998,-0.26585054,november,3,5,weekend,
168,WECCbus157,1.0313248,-0.78020026,2.7335568,-0.26584272,november,4,5,weekend,
174,WECCbus157,1.0310318,-0.78475679,2.7696028,-0.26504715,november,5,5,weekend,
180,WECCbus157,1.030347,-0.79521873,2.8513808999999997,-0.26297438,november,6,5,weekend,
186,WECCbus157,1.0296018,-0.80551557,2.9406474,-0.25985395,november,7,5,weekend,
192,WECCbus157,1.0294665,-0.80823934,2.9522314,-0.25986696,november,8,5,weekend,
198,WECCbus157,1.029798,-0.80349285,2.9144847,-0.26118364,november,9,5,weekend,
204,WECCbus157,1.0303189,-0.79592076,2.8537169,-0.26312062,november,10,5,weekend,
210,WECCbus157,1.0304765,-0.793663,2.8347900000000004,-0.26373076,november,11,5,weekend,
216,WECCbus157,1.0304193000000001,-0.79476692,2.8403438,-0.26370618,november,12,5,weekend,
222,WECCbus157,1.0304467,-0.79450661,2.8362661,-0.26388979999999995,november,13,5,weekend,
228,WECCbus157,1.0304718000000002,-0.79417444,2.8330140999999998,-0.26399399,november,14,5,weekend,
234,WECCbus157,1.0304507,-0.79453794,2.8351563,-0.26394133,november,15,5,weekend,
240,WECCbus157,1.0299969999999998,-0.80136094,2.8877514,-0.26243920000000004,november,16,5,weekend,
246,WECCbus157,1.0284889000000002,-0.82303865,3.054185,-0.25638391,november,17,5,weekend,
252,WECCbus157,1.0260329,-0.85460526,3.3067285,-0.24289664,november,18,5,weekend,
258,WECCbus157,1.0252511,-0.86405873,3.382161,-0.23798294,november,19,5,weekend,
264,WECCbus157,1.0254905,-0.86098071,3.3602883,-0.23936509,november,20,5,weekend,
270,WECCbus157,1.0259528,-0.85522757,3.3162038999999996,-0.24213924,november,21,5,weekend,
276,WECCbus157,1.0271335,-0.84020435,3.2,-0.24892396,november,22,5,weekend,
282,WECCbus157,1.0287276,-0.81881305,3.0332639,-0.25686394,november,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,november,0,4,weekday,
6,WECCbus54,1.0159744000000002,-1.7247748,2.3619757999999997,-0.14249229,november,1,4,weekday,
12,WECCbus54,1.0162434999999999,-1.7205085,2.3297672,-0.14380981,november,2,4,weekday,
18,WECCbus54,1.0163324,-1.7189668000000002,2.319381,-0.14420346,november,3,4,weekday,
24,WECCbus54,1.0163448,-1.7187997,2.3192023999999996,-0.14419531,november,4,4,weekday,
30,WECCbus54,1.0161261000000001,-1.7223626,2.3470536,-0.14308087,november,5,4,weekday,
36,WECCbus54,1.0155714,-1.731357,2.4156641,-0.14012887,november,6,4,weekday,
42,WECCbus54,1.015089,-1.7398889,2.4756741,-0.13736269,november,7,4,weekday,
48,WECCbus54,1.0145883,-1.7465781999999999,2.5305687000000003,-0.13439045,november,8,4,weekday,
54,WECCbus54,1.0146661,-1.745359,2.520507,-0.1349856,november,9,4,weekday,
60,WECCbus54,1.0151025,-1.7385976000000003,2.4669457,-0.13774633,november,10,4,weekday,
66,WECCbus54,1.0152614,-1.7360242,2.4460282,-0.13881294,november,11,4,weekday,
72,WECCbus54,1.0151534,-1.7375321,2.4582536,-0.13821716,november,12,4,weekday,
78,WECCbus54,1.0151492,-1.7374698,2.4604181,-0.13808665,november,13,4,weekday,
84,WECCbus54,1.0151392,-1.7376249,2.4632157,-0.13791347,november,14,4,weekday,
90,WECCbus54,1.0151073,-1.7381209,2.4660812,-0.13776807,november,15,4,weekday,
96,WECCbus54,1.0147625,-1.7433306,2.5080484,-0.13558393,november,16,4,weekday,
102,WECCbus54,1.0133687,-1.7635674,2.6695365,-0.12601369,november,17,4,weekday,
108,WECCbus54,1.0117144,-1.7872583999999998,2.8430142000000003,-0.11381348,november,18,4,weekday,
114,WECCbus54,1.0111344999999998,-1.7952398,2.9023601,-0.10907452,november,19,4,weekday,
120,WECCbus54,1.0113844,-1.7919881999999998,2.8762207,-0.11121003,november,20,4,weekday,
126,WECCbus54,1.0117134,-1.7875846999999998,2.8421693,-0.11387203,november,21,4,weekday,
132,WECCbus54,1.0126917,-1.7742217,2.7387815,-0.12150898,november,22,4,weekday,
138,WECCbus54,1.0140228,-1.7549666000000002,2.5921752999999996,-0.130896,november,23,4,weekday,
144,WECCbus54,1.015117,-1.7384383999999997,2.4657322999999995,-0.13776011,november,0,5,weekend,
150,WECCbus54,1.015816,-1.72727,2.3826454,-0.14157716,november,1,5,weekend,
156,WECCbus54,1.0160976000000002,-1.7227531999999999,2.347734,-0.14306336,november,2,5,weekend,
162,WECCbus54,1.0162198,-1.7208695999999999,2.3332092999999996,-0.14366165,november,3,5,weekend,
168,WECCbus54,1.0161916,-1.7212705000000001,2.3367438,-0.14351233,november,4,5,weekend,
174,WECCbus54,1.0159375,-1.7254561000000002,2.3687636000000003,-0.14219822,november,5,5,weekend,
180,WECCbus54,1.0153202,-1.7353178,2.4435582,-0.13885128,november,6,5,weekend,
186,WECCbus54,1.0149044,-1.7427471,2.4952693,-0.13636241,november,7,5,weekend,
192,WECCbus54,1.0145018,-1.7478383999999998,2.5400627,-0.13383741,november,8,5,weekend,
198,WECCbus54,1.0147806000000001,-1.7435261000000002,2.5068666,-0.13562732,november,9,5,weekend,
204,WECCbus54,1.0152049,-1.736793,2.4562449,-0.13819674,november,10,5,weekend,
210,WECCbus54,1.0153117,-1.7349938999999999,2.4432118999999997,-0.13883501,november,11,5,weekend,
216,WECCbus54,1.0151745,-1.7368261999999999,2.4571257999999996,-0.13815916,november,12,5,weekend,
222,WECCbus54,1.0151411,-1.7371150000000002,2.4613092,-0.13791625,november,13,5,weekend,
228,WECCbus54,1.0151455,-1.7369726000000003,2.4606589,-0.13793466,november,14,5,weekend,
234,WECCbus54,1.015107,-1.7374946,2.4641322,-0.13775331,november,15,5,weekend,
240,WECCbus54,1.0146695,-1.7441335999999998,2.5175053,-0.13496605,november,16,5,weekend,
246,WECCbus54,1.0132059000000002,-1.7654020000000001,2.6865807999999998,-0.1247999,november,17,5,weekend,
252,WECCbus54,1.011202,-1.7936716000000001,2.8960731,-0.10942361,november,18,5,weekend,
258,WECCbus54,1.0105654,-1.8021879,2.9605973999999997,-0.10398389,november,19,5,weekend,
264,WECCbus54,1.0108506,-1.7987061999999998,2.9320106,-0.10645515,november,20,5,weekend,
270,WECCbus54,1.0112859,-1.7930455,2.8878631,-0.11010487,november,21,5,weekend,
276,WECCbus54,1.0123645000000001,-1.7785444,2.7760363999999997,-0.11873563,november,22,5,weekend,
282,WECCbus54,1.0137938,-1.7582308,2.6196414,-0.12920797,november,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,november,0,4,weekday,
6,WECCbus57,1.0129186,-1.7174473000000001,2.1561441,-0.18100239999999998,november,1,4,weekday,
12,WECCbus57,1.0131633,-1.7132772,2.1192075,-0.18266909,november,2,4,weekday,
18,WECCbus57,1.0132444999999999,-1.7117658,2.1062478,-0.18322884,november,3,4,weekday,
24,WECCbus57,1.0132565999999998,-1.7115967,2.1030347000000003,-0.18339601,november,4,4,weekday,
30,WECCbus57,1.0130586,-1.7150736,2.1315592,-0.18215585,november,5,4,weekday,
36,WECCbus57,1.0125558000000001,-1.7238575,2.2039012000000002,-0.1787756,november,6,4,weekday,
42,WECCbus57,1.0121191999999999,-1.732203,2.2654629,-0.17578276,november,7,4,weekday,
48,WECCbus57,1.0116635,-1.7387292,2.3305444,-0.17192952,november,8,4,weekday,
54,WECCbus57,1.0117332,-1.7375429,2.3221667999999998,-0.1724009,november,9,4,weekday,
60,WECCbus57,1.0121273000000002,-1.7309497999999999,2.2697416,-0.17528011,november,10,4,weekday,
66,WECCbus57,1.01227,-1.7284442999999998,2.2519427000000003,-0.17625216,november,11,4,weekday,
72,WECCbus57,1.0121717,-1.7299158,2.2661409,-0.17546689999999998,november,12,4,weekday,
78,WECCbus57,1.0121691,-1.7298436000000001,2.2644665,-0.17557454,november,13,4,weekday,
84,WECCbus57,1.0121612,-1.7299871999999998,2.2637227,-0.17562229,november,14,4,weekday,
90,WECCbus57,1.0121316999999999,-1.7304758999999998,2.2687282000000004,-0.17530433,november,15,4,weekday,
96,WECCbus57,1.0118201999999998,-1.7355542000000002,2.3102652000000004,-0.17298508,november,16,4,weekday,
102,WECCbus57,1.0105600000000001,-1.7552869,2.4748959,-0.16248642,november,17,4,weekday,
108,WECCbus57,1.0090582000000001,-1.7784468,2.6707216000000003,-0.14755637,november,18,4,weekday,
114,WECCbus57,1.0085328000000002,-1.7862436000000002,2.7354831,-0.14201425,november,19,4,weekday,
120,WECCbus57,1.0087585,-1.7830747999999998,2.7089365,-0.14436405,november,20,4,weekday,
126,WECCbus57,1.0090564,-1.7787775000000001,2.6724033,-0.14744717,november,21,4,weekday,
132,WECCbus57,1.0099424000000001,-1.7657362,2.5617843999999996,-0.15635639,november,22,4,weekday,
138,WECCbus57,1.0111489,-1.7469336,2.4035785,-0.1674118,november,23,4,weekday,
144,WECCbus57,1.012141,-1.7307936000000002,2.2674367,-0.17548274,november,0,5,weekend,
150,WECCbus57,1.0127757,-1.719877,2.1753496,-0.180104,november,1,5,weekend,
156,WECCbus57,1.0130309000000002,-1.7154672,2.1385174,-0.18178974,november,2,5,weekend,
162,WECCbus57,1.0131421999999999,-1.7136268,2.1217102000000003,-0.18255642,november,3,5,weekend,
168,WECCbus57,1.0131166,-1.7140168000000002,2.1253076,-0.18239131,november,4,5,weekend,
174,WECCbus57,1.0128864,-1.7181038,2.1584754,-0.18090011,november,5,5,weekend,
180,WECCbus57,1.0123264,-1.7277371,2.2390685,-0.17694497,november,6,5,weekend,
186,WECCbus57,1.0119505,-1.7350047999999998,2.2912253,-0.17430825,november,7,5,weekend,
192,WECCbus57,1.011585,-1.739961,2.3416342999999995,-0.17125431,november,8,5,weekend,
198,WECCbus57,1.0118371,-1.735752,2.3077044,-0.17320649,november,9,5,weekend,
204,WECCbus57,1.0122215,-1.7291751,2.2544341,-0.17612885,november,10,5,weekend,
210,WECCbus57,1.0123182,-1.7274165000000001,2.2410074,-0.17685302,november,11,5,weekend,
216,WECCbus57,1.0121924,-1.7292101000000002,2.2607817999999997,-0.17573654,november,12,5,weekend,
222,WECCbus57,1.0121624,-1.7294854,2.2642265,-0.17551936,november,13,5,weekend,
228,WECCbus57,1.0121663,-1.7293452,2.2636321,-0.17553554,november,14,5,weekend,
234,WECCbus57,1.0121307,-1.7298582999999998,2.2695380000000003,-0.17516119,november,15,5,weekend,
240,WECCbus57,1.0117357,-1.7363297999999998,2.3219987,-0.17221995,november,16,5,weekend,
246,WECCbus57,1.0104123999999999,-1.7570698,2.494038,-0.16109686,november,17,5,weekend,
252,WECCbus57,1.0085953,-1.7846929,2.7255787000000002,-0.14269745,november,18,5,weekend,
258,WECCbus57,1.0080192,-1.7930069,2.7945846000000003,-0.13647228,november,19,5,weekend,
264,WECCbus57,1.0082772,-1.7896148999999997,2.7642379,-0.13931189,november,20,5,weekend,
270,WECCbus57,1.0086713,-1.7840921000000003,2.71675,-0.14354857,november,21,5,weekend,
276,WECCbus57,1.0096484000000001,-1.7699386000000001,2.595741,-0.1536761,november,22,5,weekend,
282,WECCbus57,1.0109427,-1.7501101000000003,2.4290173999999998,-0.16575998,november,23,5,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,december,0,2,weekday,
6,WECCbus157,1.0309028,-0.78683059,2.7851211,-0.2647618,december,1,2,weekday,
12,WECCbus157,1.0311758,-0.7825092,2.752113,-0.26544353,december,2,2,weekday,
18,WECCbus157,1.0312938,-0.78068228,2.7374490000000002,-0.2657619,december,3,2,weekday,
24,WECCbus157,1.0313051,-0.78045882,2.7362748,-0.26576139,december,4,2,weekday,
30,WECCbus157,1.0311056,-0.78361704,2.7606142000000005,-0.2652603,december,5,2,weekday,
36,WECCbus157,1.0304733,-0.79331098,2.8365697,-0.2633853,december,6,2,weekday,
42,WECCbus157,1.0294574,-0.80800438,2.9551974,-0.25959631,december,7,2,weekday,
48,WECCbus157,1.0290335,-0.81393715,3.0026386,-0.2577701,december,8,2,weekday,
54,WECCbus157,1.0293446,-0.80999139,2.9661316,-0.25941302,december,9,2,weekday,
60,WECCbus157,1.0299798,-0.80084099,2.8935862,-0.26185931,december,10,2,weekday,
66,WECCbus157,1.030268,-0.79659477,2.8603722,-0.26292168,december,11,2,weekday,
72,WECCbus157,1.0302351,-0.79722191,2.8635443,-0.26290147,december,12,2,weekday,
78,WECCbus157,1.0302926,-0.79641565,2.8566138999999997,-0.26313589,december,13,2,weekday,
84,WECCbus157,1.0302746999999999,-0.79664238,2.8588017000000003,-0.26303642,december,14,2,weekday,
90,WECCbus157,1.0302802,-0.79665369,2.8575425,-0.26310035,december,15,2,weekday,
96,WECCbus157,1.0299627,-0.80136788,2.8943428,-0.26199944,december,16,2,weekday,
102,WECCbus157,1.0283436,-0.82443833,3.0725232000000005,-0.25528761,december,17,2,weekday,
108,WECCbus157,1.0261954,-0.85215532,3.2934812000000004,-0.24363168,december,18,2,weekday,
114,WECCbus157,1.0254472,-0.86137133,3.3656786,-0.23907710000000001,december,19,2,weekday,
120,WECCbus157,1.025795,-0.85706839,3.3326758,-0.24119852,december,20,2,weekday,
126,WECCbus157,1.0260698000000001,-0.85358996,3.3060905,-0.24275770000000002,december,21,2,weekday,
132,WECCbus157,1.0271341999999999,-0.84015514,3.2004456,-0.24894143,december,22,2,weekday,
138,WECCbus157,1.0286821,-0.819358,3.0386203,-0.25659905,december,23,2,weekday,
144,WECCbus157,1.0299021000000002,-0.80195535,2.9028818,-0.26158502,december,0,3,weekend,
150,WECCbus157,1.0307331,-0.7895079,2.8051441,-0.26430696,december,1,3,weekend,
156,WECCbus157,1.0310209000000001,-0.78504378,2.7704017999999997,-0.26510089,december,2,3,weekend,
162,WECCbus157,1.0311280999999999,-0.78332539,2.7575607000000004,-0.26535684,december,3,3,weekend,
168,WECCbus157,1.0311417,-0.78309684,2.7559587000000003,-0.26538224,december,4,3,weekend,
174,WECCbus157,1.0309304,-0.78639561,2.7815715,-0.26480709,december,5,3,weekend,
180,WECCbus157,1.0302559999999998,-0.79662486,2.8617189,-0.26268966,december,6,3,weekend,
186,WECCbus157,1.0291705,-0.81208865,2.9870811,-0.25840606,december,7,3,weekend,
192,WECCbus157,1.0288238,-0.8168966,3.0254577,-0.25687218,december,8,3,weekend,
198,WECCbus157,1.02944,-0.80863724,2.9552571,-0.25978696,december,9,3,weekend,
204,WECCbus157,1.0301326,-0.79852549,2.8762958999999997,-0.26237031,december,10,3,weekend,
210,WECCbus157,1.0304472,-0.7939432,2.8391292999999997,-0.26353524,december,11,3,weekend,
216,WECCbus157,1.0303843000000001,-0.79493508,2.8463358,-0.26336255,december,12,3,weekend,
222,WECCbus157,1.0304401,-0.79413313,2.8394572,-0.26355519,december,13,3,weekend,
228,WECCbus157,1.030485,-0.79347978,2.8339933,-0.26371337,december,14,3,weekend,
234,WECCbus157,1.0304864,-0.7934953,2.8335112999999996,-0.26372398,december,15,3,weekend,
240,WECCbus157,1.0301674,-0.79832527,2.8706606,-0.26269998,december,16,3,weekend,
246,WECCbus157,1.0284636999999999,-0.82277835,3.0599497,-0.25586118,december,17,3,weekend,
252,WECCbus157,1.0258238000000002,-0.85673404,3.3293583,-0.24133293,december,18,3,weekend,
258,WECCbus157,1.0249256,-0.86761338,3.414458,-0.2356447,december,19,3,weekend,
264,WECCbus157,1.0253016,-0.86305589,3.3793769,-0.23803423,december,20,3,weekend,
270,WECCbus157,1.0255847,-0.85955891,3.3524217000000003,-0.23973119999999998,december,21,3,weekend,
276,WECCbus157,1.0267195,-0.84544754,3.2419086,-0.24656083,december,22,3,weekend,
282,WECCbus157,1.0283620999999998,-0.82383318,3.0725729,-0.25516774,december,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,december,0,2,weekday,
6,WECCbus54,1.0157968000000002,-1.7276078000000001,2.3903553,-0.14116014,december,1,2,weekday,
12,WECCbus54,1.0160642,-1.7233421000000002,2.3589938,-0.14248841,december,2,2,weekday,
18,WECCbus54,1.0161591,-1.7217288,2.3492589,-0.14285634,december,3,2,weekday,
24,WECCbus54,1.0161848,-1.7213699,2.3461616000000003,-0.14298882,december,4,2,weekday,
30,WECCbus54,1.0159931,-1.7244439999999999,2.3715990000000002,-0.14190804,december,5,2,weekday,
36,WECCbus54,1.0154268,-1.7335368999999998,2.4409745,-0.13879533,december,6,2,weekday,
42,WECCbus54,1.014624,-1.7464148999999998,2.5384777,-0.13388997,december,7,2,weekday,
48,WECCbus54,1.0142825,-1.7517135,2.5732033,-0.13195276,december,8,2,weekday,
54,WECCbus54,1.0143958,-1.7494499,2.5558741,-0.13298155,december,9,2,weekday,
60,WECCbus54,1.0149389000000002,-1.7410717,2.4889691000000003,-0.13657825,december,10,2,weekday,
66,WECCbus54,1.0152007,-1.7370554,2.4547032000000004,-0.13836936,december,11,2,weekday,
72,WECCbus54,1.0151256,-1.7380804,2.4596495,-0.13817489,december,12,2,weekday,
78,WECCbus54,1.0151625,-1.7374698,2.4521296,-0.13858902,december,13,2,weekday,
84,WECCbus54,1.0151593,-1.7375711999999999,2.4513233,-0.13864344,december,14,2,weekday,
90,WECCbus54,1.0151258,-1.737934,2.4550774,-0.13842022,december,15,2,weekday,
96,WECCbus54,1.0148361,-1.7423981,2.4903046000000004,-0.13662851,december,16,2,weekday,
102,WECCbus54,1.0133129,-1.7647523999999997,2.6675267000000003,-0.12625692,december,17,2,weekday,
108,WECCbus54,1.0115498,-1.7897723,2.8548697,-0.11296197,december,18,2,weekday,
114,WECCbus54,1.0108991,-1.7984275,2.9220481,-0.10748414,december,19,2,weekday,
120,WECCbus54,1.0112225000000001,-1.7942102999999998,2.8913312,-0.11001656,december,20,2,weekday,
126,WECCbus54,1.0114812,-1.7907814999999998,2.8665691000000004,-0.11195409,december,21,2,weekday,
132,WECCbus54,1.0123932,-1.7782745,2.7728124,-0.11905906,december,22,2,weekday,
138,WECCbus54,1.0137849,-1.7584651999999998,2.6223117,-0.12903471,december,23,2,weekday,
144,WECCbus54,1.0148824,-1.7419813000000002,2.4986232999999998,-0.13600435,december,0,3,weekend,
150,WECCbus54,1.0156171999999999,-1.7303712,2.4130514,-0.14011163,december,1,3,weekend,
156,WECCbus54,1.0158801,-1.7261355,2.3835051,-0.14138425,december,2,3,weekend,
162,WECCbus54,1.015992,-1.7243701,2.3715802000000004,-0.14188071,december,3,3,weekend,
168,WECCbus54,1.0160084999999999,-1.7241118000000002,2.3707356,-0.14190179,december,4,3,weekend,
174,WECCbus54,1.0158112,-1.7272717,2.3962277999999997,-0.14078046,december,5,3,weekend,
180,WECCbus54,1.0152065000000001,-1.7368736,2.4706179,-0.13727708,december,6,3,weekend,
186,WECCbus54,1.0143633,-1.7502985,2.5730433999999995,-0.13186782,december,7,3,weekend,
192,WECCbus54,1.0140851,-1.7545967,2.5978966,-0.13045546,december,8,3,weekend,
198,WECCbus54,1.0144708,-1.7482547,2.5482593,-0.13331545,december,9,3,weekend,
204,WECCbus54,1.0151002,-1.7386716,2.4688187999999998,-0.13759926,december,10,3,weekend,
210,WECCbus54,1.0153486999999999,-1.7346833,2.4354207000000003,-0.13927082,december,11,3,weekend,
216,WECCbus54,1.01528,-1.7357441000000002,2.4397697,-0.13912438,december,12,3,weekend,
222,WECCbus54,1.0153161,-1.7351333999999998,2.4319892000000003,-0.13951991,december,13,3,weekend,
228,WECCbus54,1.0153488000000002,-1.7346008000000002,2.4258335,-0.1398367,december,14,3,weekend,
234,WECCbus54,1.0153328000000001,-1.7347735,2.4275402,-0.13972757,december,15,3,weekend,
240,WECCbus54,1.015026,-1.7394894,2.4647089,-0.13790357,december,16,3,weekend,
246,WECCbus54,1.0134355,-1.7630637999999998,2.6505121,-0.12735796,december,17,3,weekend,
252,WECCbus54,1.0112282,-1.7940651,2.8858314,-0.11042115,december,18,3,weekend,
258,WECCbus54,1.0104448000000001,-1.8043158,2.965231,-0.10369451,december,19,3,weekend,
264,WECCbus54,1.0107888,-1.7998843999999998,2.9334706,-0.10642149,december,20,3,weekend,
270,WECCbus54,1.0110466999999999,-1.7964978999999999,2.9094263,-0.10838624,december,21,3,weekend,
276,WECCbus54,1.0120305,-1.7832473999999998,2.8107729999999997,-0.11616989999999998,december,22,3,weekend,
282,WECCbus54,1.0134676999999999,-1.7629625,2.6587666000000003,-0.12672051,december,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,december,0,2,weekday,
6,WECCbus57,1.0127620000000002,-1.7201816000000003,2.1715134,-0.1803857,december,1,2,weekday,
12,WECCbus57,1.0130054,-1.7160088,2.1344819999999998,-0.18209363,december,2,2,weekday,
18,WECCbus57,1.0130929,-1.7144215,2.1192815,-0.18279126,december,3,2,weekday,
24,WECCbus57,1.0131163,-1.7140718999999998,2.1158669999999997,-0.18294965,december,4,2,weekday,
30,WECCbus57,1.0129436,-1.7170651999999997,2.1392137000000004,-0.18193341,december,5,2,weekday,
36,WECCbus57,1.0124304,-1.7259455000000001,2.2127765999999998,-0.17843528,december,6,2,weekday,
42,WECCbus57,1.0117043,-1.7385205000000001,2.3126443,-0.17322316,december,7,2,weekday,
48,WECCbus57,1.0113915999999998,-1.7437206000000003,2.3604130000000003,-0.17030523,december,8,2,weekday,
54,WECCbus57,1.0114913,-1.7415175999999999,2.3507297,-0.17078333,december,9,2,weekday,
60,WECCbus57,1.011981,-1.7333513999999999,2.2870454,-0.17437102,december,10,2,weekday,
66,WECCbus57,1.012216,-1.7294464,2.2581254,-0.17596175,december,11,2,weekday,
72,WECCbus57,1.0121451,-1.7304633999999999,2.2722061,-0.1751353,december,12,2,weekday,
78,WECCbus57,1.0121764000000002,-1.7298814999999998,2.2712299,-0.17514469,december,13,2,weekday,
84,WECCbus57,1.0121726,-1.7299875,2.2730979,-0.17501652,december,14,2,weekday,
90,WECCbus57,1.0121421999999998,-1.7303389,2.2771312999999997,-0.17474959,december,15,2,weekday,
96,WECCbus57,1.0118803,-1.7346929,2.312393,-0.17278073,december,16,2,weekday,
102,WECCbus57,1.0105029,-1.7564932,2.4920336,-0.16123984,december,17,2,weekday,
108,WECCbus57,1.0089046,-1.7809332999999998,2.6958835,-0.14544336,december,18,2,weekday,
114,WECCbus57,1.0083161,-1.7893773000000002,2.766407,-0.13924503,december,19,2,weekday,
120,WECCbus57,1.0086107,-1.7852525000000001,2.7287475,-0.14266836,december,20,2,weekday,
126,WECCbus57,1.0088465,-1.7818976000000002,2.6978702,-0.14530881,december,21,2,weekday,
132,WECCbus57,1.0096739,-1.7696794999999998,2.593363,-0.15395881,december,22,2,weekday,
138,WECCbus57,1.0109359,-1.7503334,2.4282943,-0.1658469,december,23,2,weekday,
144,WECCbus57,1.0119321,-1.7342259999999998,2.2906652999999997,-0.17428052,december,0,3,weekend,
150,WECCbus57,1.0125998999999999,-1.7228738999999997,2.1936595000000003,-0.17931893,december,1,3,weekend,
156,WECCbus57,1.0128399,-1.7187238,2.1561161,-0.18111249,december,2,3,weekend,
162,WECCbus57,1.0129426,-1.7169915,2.139246,-0.18191731,december,3,3,weekend,
168,WECCbus57,1.0129584,-1.7167336,2.1356727,-0.18210175,december,4,3,weekend,
174,WECCbus57,1.0127803,-1.7198133999999998,2.1601105,-0.1809941,december,5,3,weekend,
180,WECCbus57,1.0122332,-1.7291851000000003,2.2366957999999997,-0.17723517,december,6,3,weekend,
186,WECCbus57,1.0114715,-1.7422894,2.3392722999999997,-0.17170072,december,7,3,weekend,
192,WECCbus57,1.0112146,-1.7465236000000002,2.38168,-0.16901771,december,8,3,weekend,
198,WECCbus57,1.0115603000000002,-1.7403438000000002,2.3398447,-0.17143591,december,9,3,weekend,
204,WECCbus57,1.0121265,-1.7310153000000001,2.2681561,-0.17542692,december,10,3,weekend,
210,WECCbus57,1.0123492,-1.7271361,2.2408776,-0.17685339,december,11,3,weekend,
216,WECCbus57,1.0122841999999999,-1.7281906999999999,2.2543241000000003,-0.17609356,december,12,3,weekend,
222,WECCbus57,1.0123146,-1.7276098000000002,2.2536248,-0.17605382,december,13,3,weekend,
228,WECCbus57,1.0123427,-1.7271002,2.2520641,-0.17610038,december,14,3,weekend,
234,WECCbus57,1.0123282,-1.7272678,2.2540214,-0.17595596,december,15,3,weekend,
240,WECCbus57,1.0120505,-1.7318685,2.292135,-0.17388323,december,16,3,weekend,
246,WECCbus57,1.0106114,-1.7548636000000002,2.4818656000000003,-0.16197616,december,17,3,weekend,
